market,ticker,providerSymbol,nameKr,assetType,sourceUniverse,tier,strategy,riskLevel,goals,beginnerFit,tags,dataStatus,expectedCagr,beta,mdd,dividendYield,displayDividendYield,dividendPolicy,dividendSource,metricsSource,reviewTag,reviewReason,notes,marketCap,aum,sizeSource
US,EG,EG,Everest Group,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Financials|Reinsurance,ready_with_metrics,6.04,0.49,-44.57,1.13,1.13%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,EIX,EIX,Edison International,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Utilities|Electric Utilities,ready_with_metrics,0.09,0.64,-46.19,4.79,4.79%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,EL,EL,Estée Lauder Companies (The),stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Consumer Staples|Personal Care Products,ready_with_metrics,-0.74,1.09,-86.54,1.59,1.59%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,ELV,ELV,Elevance Health,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Health Care|Managed Health Care,ready_with_metrics,10.72,0.86,-51.15,1.74,1.74%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,EME,EME,Emcor,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Industrials|Construction & Engineering,ready_with_metrics,33.07,1.18,-48.05,0.15,0.15%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,EMR,EMR,Emerson Electric,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Industrials|Electrical Components & Equipment,ready_with_metrics,9.64,1.37,-51.5,1.61,1.61%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,EOG,EOG,EOG Resources,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Energy|Oil & Gas Exploration & Production,ready_with_metrics,6.6,1.15,-77.51,2.86,2.86%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,EPAM,EPAM,EPAM Systems,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Information Technology|IT Consulting & Other Services,ready_with_metrics,3.37,1.41,-87.5,0.0,-,no_dividend,policy_zero_us_non_income,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,EQIX,EQIX,Equinix,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Real Estate|Data Center REITs,ready_with_metrics,12.64,0.64,-42.75,1.82,1.82%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,EQR,EQR,Equity Residential,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Real Estate|Multi-Family Residential REITs,ready_with_metrics,-0.87,0.78,-47.96,4.2,4.20%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,EQT,EQT,EQT Corporation,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Energy|Oil & Gas Exploration & Production,ready_with_metrics,4.95,0.89,-88.51,1.13,1.13%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,ERIE,ERIE,Erie Indemnity,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Financials|Insurance Brokers,ready_with_metrics,9.33,0.35,-61.34,2.52,2.52%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,ES,ES,Eversource Energy,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Utilities|Electric Utilities,ready_with_metrics,2.12,0.53,-46.76,4.4,4.40%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,ESS,ESS,Essex Property Trust,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Real Estate|Multi-Family Residential REITs,ready_with_metrics,1.97,0.74,-45.4,3.72,3.72%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,ETN,ETN,Eaton Corporation,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Industrials|Electrical Components & Equipment,ready_with_metrics,20.26,1.17,-45.03,1.09,1.09%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,ETR,ETR,Entergy,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Utilities|Electric Utilities,ready_with_metrics,11.2,0.53,-41.99,2.24,2.24%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,EVRG,EVRG,Evergy,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Utilities|Electric Utilities,ready_with_metrics,5.24,0.46,-39.22,3.28,3.28%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,EW,EW,Edwards Lifesciences,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Health Care|Health Care Equipment,ready_with_metrics,9.17,0.95,-54.32,0.0,-,no_dividend,policy_zero_us_non_income,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,EXC,EXC,Exelon,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Utilities|Electric Utilities,ready_with_metrics,6.42,0.37,-41.16,2.64,2.64%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,EXE,EXE,Expand Energy,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Energy|Oil & Gas Exploration & Production,ready_with_metrics,15.89,0.34,-32.88,3.26,3.26%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,EXPD,EXPD,Expeditors International,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Industrials|Air Freight & Logistics,ready_with_metrics,12.56,0.92,-36.01,0.97,0.97%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,EXPE,EXPE,Expedia Group,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,"개별주|S&P500|Consumer Discretionary|Hotels, Resorts & Cruise Lines",ready_with_metrics,7.64,1.49,-71.38,0.78,0.78%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,F,F,Ford Motor Company,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Consumer Discretionary|Automobile Manufacturers,ready_with_metrics,1.64,1.43,-71.54,4.02,4.02%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,FANG,FANG,Diamondback Energy,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Energy|Oil & Gas Exploration & Production,ready_with_metrics,9.45,1.51,-88.88,2.07,2.07%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,FAST,FAST,Fastenal,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Industrials|Trading Companies & Distributors,ready_with_metrics,13.95,0.97,-31.9,2.09,2.09%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,FCX,FCX,Freeport-McMoRan,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Materials|Copper,ready_with_metrics,20.06,1.7,-73.44,0.97,0.97%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,FDS,FDS,FactSet,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Financials|Financial Exchanges & Data,ready_with_metrics,4.65,0.74,-61.66,1.9,1.90%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,FDX,FDX,FedEx,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Industrials|Air Freight & Logistics,ready_with_metrics,9.12,1.27,-67.01,1.47,1.47%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,FE,FE,FirstEnergy,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Utilities|Electric Utilities,ready_with_metrics,2.7,0.34,-49.19,3.89,3.89%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,FFIV,FFIV,"F5, Inc.",stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Information Technology|Communications Equipment,ready_with_metrics,14.83,1.04,-54.59,0.0,-,no_dividend,policy_zero_us_non_income,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,FICO,FICO,Fair Isaac,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Information Technology|Application Software,ready_with_metrics,27.86,1.26,-61.28,0.0,-,no_dividend,policy_zero_us_non_income,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,FIS,FIS,Fidelity National Information Services,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Financials|Transaction & Payment Processing Services,ready_with_metrics,-3.75,0.84,-73.45,3.76,3.76%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,FISV,FISV,Fiserv,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Financials|Transaction & Payment Processing Services,ready_with_metrics,1.35,0.85,-77.98,0.0,-,no_dividend,policy_zero_us_non_income,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,FITB,FITB,Fifth Third Bancorp,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Financials|Regional Banks,ready_with_metrics,11.52,1.26,-66.03,3.17,3.17%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,FIX,FIX,Comfort Systems USA,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Industrials|Construction & Engineering,ready_with_metrics,48.86,1.39,-50.22,0.14,0.14%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,FOX,FOX,Fox Corporation (Class B),stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Communication Services|Broadcasting,ready_with_metrics,5.4,0.85,-51.71,0.98,0.98%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,FOXA,FOXA,Fox Corporation (Class A),stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Communication Services|Broadcasting,ready_with_metrics,7.51,0.8,-51.56,0.88,0.88%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,FRT,FRT,Federal Realty Investment Trust,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Real Estate|Retail REITs,ready_with_metrics,-2.58,1.04,-61.37,3.75,3.75%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,FSLR,FSLR,First Solar,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Information Technology|Semiconductors,ready_with_metrics,15.52,1.45,-61.26,0.0,-,no_dividend,policy_zero_us_non_income,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,FTNT,FTNT,Fortinet,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Information Technology|Systems Software,ready_with_metrics,35.98,1.06,-38.32,0.0,-,no_dividend,policy_zero_us_non_income,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,FTV,FTV,Fortive,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Industrials|Industrial Machinery & Supplies & Components,ready_with_metrics,6.88,1.1,-52.83,0.41,0.41%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,GD,GD,General Dynamics,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Industrials|Aerospace & Defense,ready_with_metrics,9.91,0.71,-53.64,1.78,1.78%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,GDDY,GDDY,GoDaddy,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Information Technology|Internet Services & Infrastructure,ready_with_metrics,11.3,0.95,-63.09,0.0,-,no_dividend,policy_zero_us_non_income,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,GE,GE,GE 에어로스페이스,stock,sp500_wikipedia,standard,growth,medium-high,growth|core,False,산업재|항공|성장,ready_with_metrics,7.4,1.21,-82.66,0.51,0.51%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,expanded US candidate; metrics pending; source snapshot 2026-05-24|preserved_from_existing_final,,,
US,GEHC,GEHC,GE HealthCare,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Health Care|Health Care Equipment,ready_with_metrics,2.0,0.86,-37.41,0.22,0.22%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,GEN,GEN,Gen Digital,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Information Technology|Systems Software,ready_with_metrics,3.25,1.09,-54.74,2.01,2.01%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
US,GEV,GEV,GE Vernova,stock,sp500_wikipedia,standard,growth,medium-high,growth,False,개별주|S&P500|Industrials|Heavy Electrical Equipment,ready_with_metrics,161.51,1.19,-38.29,0.14,0.14%,dividend_confirmed,existing_or_yfinance,yfinance_close_price,ready_with_metrics,,S&P500 seed; Korean localization review required|preserved_from_existing_final,,,
